account_id,entitlement,granted_on
erp.e1103,ERP:gl_reporting,2018-12-16
payroll.e1103,PAYROLL:payroll_view,2018-12-16
ad.e1104,AD:user,2020-06-17
erp.e1104,ERP:gl_reporting,2020-06-19
payroll.e1104,PAYROLL:payroll_view,2020-06-18
ad.e1105,AD:user,2019-07-01
erp.e1105,ERP:customer_view,2025-09-05
erp.e1105,ERP:gl_reporting,2019-06-29
ad.e1106,AD:user,2013-06-14
erp.e1106,ERP:gl_reporting,2013-06-14
payroll.e1106,PAYROLL:payroll_view,2013-06-15
ad.e1107,AD:user,2022-09-19
ad.e1108,AD:user,2021-10-16
ad.e1109,AD:user,2021-04-21
ad.e1110,AD:user,2017-08-20
ad.e1111,AD:user,2012-10-21
ad.e1112,AD:user,2014-07-23
ad.e1113,AD:user,2024-05-23
ad.e1114,AD:user,2013-07-15
ad.e1115,AD:user,2022-09-09
ad.e1116,AD:user,2013-07-20
ad.e1117,AD:user,2021-09-30
ad.e1118,AD:user,2014-04-13
ad.e1119,AD:user,2017-08-25
ad.e1120,AD:user,2013-09-02
ad.e1121,AD:user,2012-03-25
ad.e1122,AD:user,2012-04-02
ad.e1123,AD:user,2013-05-05
ad.e1124,AD:user,2016-02-19
ad.e1125,AD:user,2024-08-02
ad.e1126,AD:user,2015-08-15
ad.e1127,AD:user,2015-01-14
ad.e1128,AD:user,2025-08-12
ad.e1129,AD:user,2017-11-17
ad.e1130,AD:user,2014-09-01
ad.e1131,AD:user,2019-04-25
ad.e1132,AD:user,2013-11-13
ad.e1133,AD:user,2021-03-20
ad.e1134,AD:user,2017-01-18
ad.e1135,AD:user,2021-07-07
ad.e1136,AD:user,2024-07-11
ad.e1137,AD:user,2016-05-16
ad.e1138,AD:user,2012-11-23
ad.e1139,AD:user,2024-10-27
ad.e1140,AD:user,2017-09-18
ad.e1141,AD:user,2022-06-28
ad.e1142,AD:user,2018-05-15
ad.e1143,AD:user,2017-04-14
ad.e1144,AD:user,2015-08-27
ad.e1145,AD:user,2022-08-27
ad.e1146,AD:user,2016-09-25
ad.e1147,AD:user,2015-03-28
ad.e1148,AD:user,2021-12-01
ad.e1149,AD:user,2022-01-10
ad.e1150,AD:user,2018-05-23
ad.e1151,AD:user,2025-01-25
ad.e1152,AD:user,2026-03-11
ad.e1153,AD:user,2024-01-04
ad.e1154,AD:user,2026-01-15
ad.e1155,AD:user,2014-08-12
ad.e1156,AD:user,2020-05-03
ad.e1157,AD:user,2015-05-17
ad.e1158,AD:user,2019-09-06
ad.e1159,AD:user,2025-08-06
ad.e1160,AD:user,2017-08-17
ad.e1161,AD:user,2012-11-19
ad.e1162,AD:user,2017-11-07
ad.e1163,AD:user,2018-04-29
ad.e1164,AD:user,2018-07-09
ad.e1165,AD:user,2023-12-21
ad.e1166,AD:user,2012-04-01
ad.e1167,AD:user,2023-05-27
ad.e1168,AD:user,2015-01-17
ad.e1169,AD:user,2022-06-23
ad.e1170,AD:user,2013-01-15
ad.e1171,AD:user,2017-05-18
ad.e1172,AD:user,2023-09-20
ad.e1173,AD:user,2012-02-25
ad.e1174,AD:user,2015-08-01
ad.e1175,AD:user,2012-08-17
ad.e1176,AD:user,2012-10-09
ad.e1177,AD:user,2017-09-20
ad.e1178,AD:user,2016-03-17
ad.e1179,AD:user,2022-09-07
ad.e1180,AD:user,2012-03-26
ad.e1181,AD:user,2018-10-19
ad.e1182,AD:user,2024-03-07
ad.e1183,AD:user,2026-02-02
ad.e1184,AD:user,2013-08-12
ad.e1185,AD:user,2013-11-14
ad.e1186,AD:user,2013-12-16
ad.e1187,AD:user,2023-10-10
ad.e1188,AD:user,2026-06-02
ad.e1189,AD:user,2021-02-17
ad.e1190,AD:user,2019-01-23
ad.e1191,AD:user,2025-01-06
ad.e1192,AD:user,2017-01-12
ad.e1193,AD:user,2014-09-05
ad.e1194,AD:user,2021-07-09
ad.e1195,AD:user,2022-09-29
ad.e1196,AD:user,2019-11-05
ad.e1197,AD:user,2014-10-27
ad.e1198,AD:user,2023-08-25
ad.e1199,AD:user,2013-12-27
ad.e1200,AD:user,2025-06-20
ad.e1201,AD:user,2019-11-19
ad.e1202,AD:user,2022-12-11
ad.e1203,AD:user,2018-08-02
ad.e1204,AD:user,2020-08-12
svc.backup,AD:user,2019-03-01
svc.erp_batch,ERP:gl_reporting,2019-03-01
svc.hris_sync,HRIS:employee_view,2019-03-01
svc.monitoring,AD:user,2019-03-01
ad.x000,AD:user,2022-07-11
erp.x001,ERP:vendor_view,2022-05-14
ad.x002,AD:user,2023-12-01
hris.x003,HRIS:employee_view,2023-04-07
ad.x004,AD:user,2024-12-06
erp.x005,ERP:vendor_view,2021-03-28
erp.e1096,ERP:customer_view,2025-10-31
erp.e0235,ERP:po_create,2019-12-12
erp.e0187,ERP:gl_journal_post,2012-12-31
erp.e0187,ERP:gl_reporting,2012-12-31
erp.e0019,ERP:ap_invoice_entry,2014-09-26
erp.e0019,ERP:vendor_view,2014-09-26
hris.e0313,HRIS:employee_edit,2024-04-20
erp.e0943,ERP:ap_invoice_approve,2024-08-16
erp.e0895,ERP:gl_journal_approve,2024-07-12
erp.e1025,ERP:vendor_view,2025-08-22
erp.e1183,ERP:vendor_create,2024-08-02
erp.e1194,ERP:po_approve,2024-10-18
erp.e0016,ERP:payment_approve,2025-02-11
erp.e0633,ERP:ap_invoice_approve,2026-05-06
erp.e0134,ERP:gl_reporting,2025-12-08
erp.e1171,ERP:gl_journal_approve,2025-01-19
erp.e0429,ERP:vendor_view,2024-01-17
erp.e1123,ERP:vendor_create,2024-06-12
erp.e0694,ERP:ap_invoice_approve,2024-06-29
erp.e0858,ERP:payment_approve,2025-03-29
admin,AD:domain_admin,2018-06-01
erp.firefighter,ERP:sap_all,2018-06-01
erp.e0171,ERP:sap_all,2026-02-15
payroll.e0340,PAYROLL:payroll_run,2025-06-18
erp.e0069,ERP:ap_invoice_approve,2025-12-24
payroll.e0334,PAYROLL:payroll_run,2025-03-10
erp.e0923,ERP:po_approve,2025-09-17
erp.e0936,ERP:po_approve,2026-04-13
erp.e0134,ERP:vendor_create,2025-01-14
erp.e0219,ERP:po_approve,2025-05-22
erp.e0259,ERP:po_approve,2024-09-24
erp.e0024,ERP:vendor_create,2024-08-16
erp.e0145,ERP:payment_approve,2025-01-02
erp.e0170,ERP:gl_journal_approve,2025-04-26
payroll.e0301,PAYROLL:payroll_run,2024-09-25
payroll.e0311,PAYROLL:payroll_run,2025-08-11
erp.e0081,ERP:vendor_create,2025-03-26
