claim_id,employee_id,department,date,category,amount,approver_id,status
EXP-004924,E0672,Operations,2025-07-13,Travel,31.16,E0918,Paid
EXP-005915,E0760,Operations,2025-07-13,Accommodation,373.99,E0899,Paid
EXP-006431,E0801,Operations,2025-07-13,Supplies,150.3,E0903,Paid
EXP-006624,E0817,Operations,2025-07-13,Client entertainment,50.45,E0908,Paid
EXP-006646,E0818,Operations,2025-07-13,Client entertainment,374.31,E0931,Paid
EXP-006738,E0827,Operations,2025-07-13,Travel,129.49,E0915,Paid
EXP-007123,E0857,Operations,2025-07-13,Client entertainment,174.56,E0937,Paid
EXP-007451,E0884,Operations,2025-07-13,Supplies,92.57,E0901,Paid
EXP-007587,E0895,Operations,2025-07-13,Supplies,411.53,E0900,Paid
EXP-007961,E0924,Operations,2025-07-13,Training,167.96,E0914,Paid
EXP-008702,E0982,Sales,2025-07-13,Client entertainment,43.45,E0956,Paid
EXP-008862,E0993,Sales,2025-07-13,Client entertainment,36.43,E1048,Paid
EXP-009123,E1018,Sales,2025-07-13,Accommodation,68.25,E1019,Paid
EXP-009211,E1024,Sales,2025-07-13,Training,56.88,E1074,Paid
EXP-009323,E1033,Sales,2025-07-13,Meals,15.82,E1044,Paid
EXP-010356,E1121,Facilities,2025-07-13,Supplies,88.68,E0001,Paid
EXP-010501,E1153,Facilities,2025-07-13,Travel,43.46,E1121,Paid
EXP-010912,E1043,Sales,2025-07-13,Client entertainment,948.29,E1099,Paid
EXP-000412,E0077,Finance,2025-07-14,Client entertainment,73.36,E0202,Paid
EXP-000608,E0112,Finance,2025-07-14,Meals,81.35,E0205,Paid
EXP-001018,E0187,Finance,2025-07-14,Client entertainment,38.93,E0198,Paid
EXP-001701,E0313,Human Resources,2025-07-14,Training,142.69,E0376,Paid
EXP-001919,E0353,Human Resources,2025-07-14,Client entertainment,196.6,E0339,Paid
EXP-002516,E0462,IT,2025-07-14,Travel,98.09,E0379,Paid
EXP-003761,E0568,Operations,2025-07-14,Supplies,25.17,E0897,Paid
EXP-004120,E0603,Operations,2025-07-14,Training,231.37,E0904,Paid
EXP-004731,E0653,Operations,2025-07-14,Travel,645.44,E0936,Paid
EXP-004902,E0670,Operations,2025-07-14,Client entertainment,41.39,E0913,Paid
EXP-005304,E0703,Operations,2025-07-14,Training,276.82,E0900,Paid
EXP-006479,E0803,Operations,2025-07-14,Client entertainment,22.67,E0930,Paid
EXP-006602,E0814,Operations,2025-07-14,Training,457.82,E0920,Paid
EXP-006976,E0844,Operations,2025-07-14,Training,129.33,E0914,Paid
EXP-006981,E0845,Operations,2025-07-14,Client entertainment,12.28,E0916,Paid
EXP-007798,E0912,Operations,2025-07-14,Travel,76.1,E0900,Paid
EXP-008037,E0929,Operations,2025-07-14,Accommodation,131.67,E0911,Paid
EXP-008158,E0940,Sales,2025-07-14,Meals,45.35,E0955,Paid
EXP-008494,E0965,Sales,2025-07-14,Client entertainment,118.98,E0976,Paid
EXP-009048,E1009,Sales,2025-07-14,Travel,233.52,E1040,Paid
EXP-009057,E1010,Sales,2025-07-14,Accommodation,339.12,E0980,Paid
EXP-009060,E1010,Sales,2025-07-14,Accommodation,254.47,E0980,Paid
EXP-009152,E1020,Sales,2025-07-14,Training,134.4,E1081,Paid
EXP-009231,E1025,Sales,2025-07-14,Accommodation,33.83,E0983,Paid
EXP-009797,E1072,Sales,2025-07-14,Training,196.1,E0973,Paid
EXP-010808,E1204,Facilities,2025-07-14,Travel,436.5,E1121,Paid
EXP-000967,E0179,Finance,2025-07-15,Travel,78.73,E0199,Paid
EXP-001094,E0196,Finance,2025-07-15,Training,89.62,E0001,Paid
EXP-001219,E0226,Procurement,2025-07-15,Supplies,24.74,E0268,Paid
EXP-001432,E0265,Procurement,2025-07-15,Training,70.47,E0278,Paid
EXP-001760,E0324,Human Resources,2025-07-15,Meals,20.3,E0377,Paid
EXP-001854,E0339,Human Resources,2025-07-15,Meals,73.7,E0341,Paid
EXP-002096,E0383,IT,2025-07-15,Training,201.8,E0379,Paid
EXP-002128,E0391,IT,2025-07-15,Meals,174.44,E0379,Paid
EXP-002500,E0459,IT,2025-07-15,Travel,62.12,E0379,Paid
EXP-002706,E0486,Operations,2025-07-15,Meals,66.3,E0912,Paid
EXP-003634,E0560,Operations,2025-07-15,Accommodation,497.79,E0907,Paid
EXP-003784,E0571,Operations,2025-07-15,Client entertainment,123.03,E0906,Paid
EXP-004186,E0611,Operations,2025-07-15,Travel,152.86,E0908,Paid
EXP-005198,E0694,Operations,2025-07-15,Accommodation,27.41,E0932,Paid
EXP-006289,E0789,Operations,2025-07-15,Accommodation,80.86,E0897,Paid
EXP-006488,E0805,Operations,2025-07-15,Travel,258.18,E0900,Paid
EXP-006529,E0808,Operations,2025-07-15,Client entertainment,210.31,E0898,Paid
EXP-006694,E0824,Operations,2025-07-15,Client entertainment,86.41,E0930,Paid
EXP-007037,E0850,Operations,2025-07-15,Client entertainment,44.01,E0918,Paid
EXP-007585,E0895,Operations,2025-07-15,Training,79.21,E0900,Paid
EXP-008049,E0930,Operations,2025-07-15,Travel,25.04,E0899,Paid
EXP-008170,E0940,Sales,2025-07-15,Client entertainment,39.82,E0955,Paid
EXP-008275,E0947,Sales,2025-07-15,Client entertainment,113.09,E1033,Paid
EXP-008930,E1000,Sales,2025-07-15,Client entertainment,116.62,E0989,Paid
EXP-008945,E1001,Sales,2025-07-15,Training,39.88,E0992,Paid
EXP-009175,E1022,Sales,2025-07-15,Client entertainment,120.77,E0970,Paid
EXP-009449,E1043,Sales,2025-07-15,Client entertainment,46.02,E1099,Paid
EXP-009481,E1045,Sales,2025-07-15,Client entertainment,57.57,E0986,Paid
EXP-009605,E1057,Sales,2025-07-15,Supplies,139.65,E0958,Paid
EXP-009688,E1063,Sales,2025-07-15,Accommodation,81.94,E1050,Paid
EXP-010195,E1103,Sales,2025-07-15,Meals,78.55,E0975,Paid
EXP-010308,E1111,Legal,2025-07-15,Meals,109.13,E1118,Paid
EXP-010508,E1154,Facilities,2025-07-15,Accommodation,293.52,E1121,Paid
EXP-010530,E1158,Facilities,2025-07-15,Meals,453.3,E1121,Paid
EXP-000563,E0105,Finance,2025-07-16,Training,27.08,E0199,Paid
EXP-000680,E0123,Finance,2025-07-16,Meals,148.76,E0190,Paid
EXP-001180,E0219,Procurement,2025-07-16,Supplies,58.79,E0269,Paid
EXP-001560,E0286,Procurement,2025-07-16,Supplies,120.53,E0279,Paid
EXP-001861,E0340,Human Resources,2025-07-16,Travel,235.26,E0337,Paid
EXP-002174,E0399,IT,2025-07-16,Training,681.8,E0379,Paid
EXP-002319,E0424,IT,2025-07-16,Client entertainment,86.12,E0379,Paid
EXP-002437,E0448,IT,2025-07-16,Training,173.81,E0379,Paid
EXP-002535,E0466,IT,2025-07-16,Training,78.98,E0379,Paid
EXP-002590,E0477,Operations,2025-07-16,Meals,36.38,E0906,Paid
EXP-003524,E0550,Operations,2025-07-16,Training,47.85,E0912,Paid
EXP-003590,E0557,Operations,2025-07-16,Meals,104.65,E0897,Paid
EXP-003618,E0558,Operations,2025-07-16,Training,758.52,E0906,Paid
EXP-003832,E0577,Operations,2025-07-16,Meals,15.31,E0933,Paid
EXP-004064,E0596,Operations,2025-07-16,Meals,114.53,E0908,Paid
EXP-004211,E0612,Operations,2025-07-16,Travel,25.64,E0922,Paid
EXP-004640,E0646,Operations,2025-07-16,Accommodation,117.18,E0923,Paid
EXP-004987,E0678,Operations,2025-07-16,Travel,222.93,E0918,Paid
EXP-005248,E0698,Operations,2025-07-16,Accommodation,22.26,E0910,Paid
EXP-006106,E0773,Operations,2025-07-16,Accommodation,297.95,E0936,Paid
EXP-006380,E0798,Operations,2025-07-16,Travel,15.53,E0932,Paid
EXP-007090,E0854,Operations,2025-07-16,Meals,32.31,E0919,Paid
EXP-007154,E0859,Operations,2025-07-16,Travel,329.23,E0919,Paid
EXP-007486,E0887,Operations,2025-07-16,Client entertainment,209.2,E0926,Paid
EXP-007804,E0912,Operations,2025-07-16,Accommodation,104.48,E0900,Paid
EXP-007964,E0924,Operations,2025-07-16,Accommodation,238.01,E0914,Paid
EXP-007979,E0925,Operations,2025-07-16,Training,605.46,E0900,Paid
EXP-008180,E0941,Sales,2025-07-16,Client entertainment,196.03,E1024,Paid
EXP-008324,E0953,Sales,2025-07-16,Travel,110.27,E0987,Paid
EXP-008744,E0984,Sales,2025-07-16,Training,57.82,E1104,Paid
EXP-008878,E0995,Sales,2025-07-16,Training,56.0,E0997,Paid
EXP-008978,E1004,Sales,2025-07-16,Supplies,120.29,E0946,Paid
EXP-009588,E1056,Sales,2025-07-16,Training,39.68,E1074,Paid
EXP-010224,E1104,Sales,2025-07-16,Accommodation,75.24,E1056,Paid
EXP-010360,E1121,Facilities,2025-07-16,Training,180.91,E0001,Paid
EXP-010425,E1137,Facilities,2025-07-16,Client entertainment,236.82,E1121,Paid
EXP-010649,E1177,Facilities,2025-07-16,Meals,32.82,E1121,Paid
EXP-000303,E0057,Finance,2025-07-17,Travel,107.47,E0207,Paid
EXP-000615,E0113,Finance,2025-07-17,Meals,273.5,E0191,Paid
EXP-001046,E0190,Finance,2025-07-17,Accommodation,335.48,E0196,Paid
EXP-002221,E0406,IT,2025-07-17,Client entertainment,14.87,E0379,Paid
EXP-002361,E0433,IT,2025-07-17,Supplies,230.41,E0379,Paid
EXP-002373,E0436,IT,2025-07-17,Supplies,49.76,E0379,Paid
EXP-002532,E0466,IT,2025-07-17,Training,614.71,E0379,Paid
EXP-002976,E0506,Operations,2025-07-17,Meals,113.93,E0899,Paid
EXP-003002,E0509,Operations,2025-07-17,Training,195.6,E0911,Paid
EXP-003583,E0556,Operations,2025-07-17,Training,161.53,E0909,Paid
EXP-003599,E0557,Operations,2025-07-17,Travel,91.01,E0897,Paid
EXP-003671,E0563,Operations,2025-07-17,Client entertainment,270.76,E0916,Paid
EXP-003847,E0578,Operations,2025-07-17,Accommodation,93.43,E0901,Paid
EXP-005543,E0726,Operations,2025-07-17,Accommodation,65.32,E0906,Paid
EXP-006150,E0778,Operations,2025-07-17,Client entertainment,60.4,E0906,Paid
EXP-006659,E0819,Operations,2025-07-17,Accommodation,72.16,E0929,Paid
EXP-007045,E0851,Operations,2025-07-17,Supplies,111.91,E0932,Paid
EXP-007695,E0904,Operations,2025-07-17,Supplies,115.02,E0915,Paid
EXP-007901,E0920,Operations,2025-07-17,Training,38.83,E0914,Paid
EXP-008005,E0927,Operations,2025-07-17,Training,18.88,E0907,Paid
EXP-008290,E0948,Sales,2025-07-17,Accommodation,102.25,E0976,Paid
EXP-008713,E0982,Sales,2025-07-17,Accommodation,52.75,E0956,Paid
EXP-008946,E1001,Sales,2025-07-17,Training,79.48,E0992,Paid
EXP-009180,E1022,Sales,2025-07-17,Meals,62.24,E0970,Paid
EXP-009388,E1037,Sales,2025-07-17,Supplies,27.42,E0993,Paid
EXP-009469,E1044,Sales,2025-07-17,Travel,98.4,E1072,Paid
EXP-009534,E1051,Sales,2025-07-17,Client entertainment,399.97,E1084,Paid
EXP-009761,E1068,Sales,2025-07-17,Supplies,74.84,E1071,Paid
EXP-010232,E1105,Sales,2025-07-17,Supplies,52.18,E0953,Paid
EXP-010480,E1150,Facilities,2025-07-17,Client entertainment,253.88,E1121,Paid
EXP-000362,E0067,Finance,2025-07-18,Travel,25.17,E0204,Paid
EXP-000550,E0102,Finance,2025-07-18,Supplies,78.08,E0198,Paid
EXP-000585,E0108,Finance,2025-07-18,Client entertainment,47.68,E0210,Paid
EXP-001276,E0239,Procurement,2025-07-18,Travel,92.59,E0277,Paid
EXP-001462,E0270,Procurement,2025-07-18,Accommodation,121.75,E0267,Paid
EXP-001622,E0298,Human Resources,2025-07-18,Training,137.63,E0375,Paid
EXP-001998,E0367,Human Resources,2025-07-18,Training,317.93,E0343,Paid
EXP-002239,E0409,IT,2025-07-18,Meals,21.43,E0379,Paid
EXP-002434,E0447,IT,2025-07-18,Accommodation,246.11,E0379,Paid
EXP-003179,E0524,Operations,2025-07-18,Meals,252.06,E0903,Paid
EXP-003307,E0535,Operations,2025-07-18,Accommodation,147.23,E0897,Paid
EXP-003567,E0555,Operations,2025-07-18,Training,68.41,E0934,Paid
EXP-003823,E0575,Operations,2025-07-18,Client entertainment,83.84,E0904,Paid
EXP-004009,E0591,Operations,2025-07-18,Training,204.32,E0908,Paid
EXP-004238,E0614,Operations,2025-07-18,Travel,42.62,E0932,Paid
EXP-004463,E0631,Operations,2025-07-18,Training,77.6,E0917,Paid
EXP-004746,E0654,Operations,2025-07-18,Training,69.02,E0930,Paid
EXP-004980,E0677,Operations,2025-07-18,Supplies,70.37,E0914,Paid
EXP-005353,E0708,Operations,2025-07-18,Client entertainment,124.12,E0907,Paid
EXP-005398,E0715,Operations,2025-07-18,Supplies,231.65,E0922,Paid
EXP-005476,E0721,Operations,2025-07-18,Training,326.33,E0914,Paid
EXP-005492,E0722,Operations,2025-07-18,Client entertainment,33.23,E0936,Paid
EXP-005537,E0725,Operations,2025-07-18,Client entertainment,106.82,E0917,Paid
EXP-006705,E0825,Operations,2025-07-18,Supplies,47.69,E0905,Paid
EXP-006758,E0828,Operations,2025-07-18,Training,9.74,E0921,Paid
EXP-007428,E0883,Operations,2025-07-18,Travel,33.83,E0898,Paid
EXP-007532,E0891,Operations,2025-07-18,Training,34.04,E0912,Paid
EXP-007699,E0904,Operations,2025-07-18,Client entertainment,752.19,E0915,Paid
EXP-007811,E0912,Operations,2025-07-18,Client entertainment,176.54,E0900,Paid
EXP-008278,E0947,Sales,2025-07-18,Travel,147.84,E1033,Paid
EXP-008490,E0965,Sales,2025-07-18,Supplies,122.66,E0976,Paid
EXP-008794,E0989,Sales,2025-07-18,Client entertainment,93.08,E0977,Paid
EXP-009164,E1021,Sales,2025-07-18,Accommodation,76.11,E1010,Paid
EXP-009492,E1047,Sales,2025-07-18,Training,328.23,E1071,Paid
EXP-010409,E1131,Facilities,2025-07-18,Training,145.91,E1121,Paid
EXP-010465,E1147,Facilities,2025-07-18,Supplies,84.65,E1121,Paid
EXP-010636,E1175,Facilities,2025-07-18,Travel,86.6,E1121,Paid
EXP-000051,E0013,Finance,2025-07-19,Training,183.38,E0192,Paid
EXP-000091,E0019,Finance,2025-07-19,Accommodation,315.72,E0197,Paid
EXP-000960,E0177,Finance,2025-07-19,Meals,64.53,E0197,Paid
EXP-002259,E0414,IT,2025-07-19,Supplies,62.09,E0379,Paid
EXP-002399,E0442,IT,2025-07-19,Meals,82.19,E0379,Paid
EXP-003665,E0561,Operations,2025-07-19,Training,9.08,E0914,Paid
EXP-003795,E0573,Operations,2025-07-19,Accommodation,319.64,E0915,Paid
EXP-003914,E0583,Operations,2025-07-19,Client entertainment,111.22,E0907,Paid
EXP-003923,E0583,Operations,2025-07-19,Training,140.46,E0907,Paid
EXP-003930,E0583,Operations,2025-07-19,Training,463.19,E0907,Paid
EXP-004057,E0595,Operations,2025-07-19,Supplies,20.51,E0935,Paid
EXP-004587,E0641,Operations,2025-07-19,Travel,92.63,E0912,Paid
EXP-005217,E0696,Operations,2025-07-19,Training,73.06,E0925,Paid
EXP-005252,E0699,Operations,2025-07-19,Supplies,74.6,E0931,Paid
EXP-005383,E0713,Operations,2025-07-19,Accommodation,68.05,E0901,Paid
EXP-005873,E0756,Operations,2025-07-19,Accommodation,100.74,E0932,Paid
EXP-006437,E0801,Operations,2025-07-19,Training,80.26,E0903,Paid
EXP-007035,E0850,Operations,2025-07-19,Client entertainment,142.92,E0918,Paid
EXP-007184,E0862,Operations,2025-07-19,Travel,40.15,E0924,Paid
EXP-007188,E0862,Operations,2025-07-19,Client entertainment,12.29,E0924,Paid
EXP-008070,E0931,Operations,2025-07-19,Meals,139.46,E0929,Paid
EXP-008386,E0957,Sales,2025-07-19,Training,45.27,E1032,Paid
EXP-008916,E0999,Sales,2025-07-19,Travel,24.67,E0992,Paid
EXP-009450,E1043,Sales,2025-07-19,Travel,124.07,E1099,Paid
EXP-009846,E1076,Sales,2025-07-19,Travel,42.17,E1047,Paid
EXP-009901,E1079,Sales,2025-07-19,Supplies,397.46,E0958,Paid
EXP-010247,E1105,Sales,2025-07-19,Training,54.81,E0953,Paid
EXP-010573,E1165,Facilities,2025-07-19,Accommodation,222.9,E1121,Paid
EXP-000309,E0058,Finance,2025-07-20,Supplies,187.38,E0207,Paid
EXP-001222,E0227,Procurement,2025-07-20,Client entertainment,82.97,E0273,Paid
EXP-001256,E0235,Procurement,2025-07-20,Client entertainment,463.05,E0274,Paid
EXP-001307,E0244,Procurement,2025-07-20,Travel,147.88,E0268,Paid
EXP-001473,E0272,Procurement,2025-07-20,Accommodation,58.55,E0280,Paid
EXP-001672,E0309,Human Resources,2025-07-20,Accommodation,132.22,E0338,Paid
EXP-002026,E0371,Human Resources,2025-07-20,Supplies,91.65,E0350,Paid
EXP-002209,E0405,IT,2025-07-20,Training,127.15,E0379,Paid
EXP-002891,E0499,Operations,2025-07-20,Meals,824.03,E0900,Paid
EXP-003381,E0541,Operations,2025-07-20,Travel,752.09,E0930,Paid
EXP-003446,E0546,Operations,2025-07-20,Client entertainment,343.67,E0933,Paid
EXP-003704,E0565,Operations,2025-07-20,Travel,58.48,E0917,Paid
EXP-004741,E0654,Operations,2025-07-20,Client entertainment,226.73,E0930,Paid
EXP-005747,E0744,Operations,2025-07-20,Training,160.02,E0924,Paid
EXP-005832,E0753,Operations,2025-07-20,Accommodation,58.42,E0932,Paid
EXP-005896,E0759,Operations,2025-07-20,Travel,282.12,E0904,Paid
EXP-005914,E0760,Operations,2025-07-20,Travel,356.51,E0899,Paid
EXP-006412,E0799,Operations,2025-07-20,Client entertainment,850.48,E0914,Paid
EXP-006482,E0805,Operations,2025-07-20,Travel,56.17,E0900,Paid
EXP-007036,E0850,Operations,2025-07-20,Travel,69.62,E0918,Paid
EXP-007284,E0871,Operations,2025-07-20,Client entertainment,365.83,E0899,Paid
EXP-007602,E0897,Operations,2025-07-20,Travel,73.45,E0935,Paid
EXP-007661,E0902,Operations,2025-07-20,Accommodation,140.73,E0001,Paid
EXP-007726,E0907,Operations,2025-07-20,Meals,237.06,E0938,Paid
EXP-007945,E0923,Operations,2025-07-20,Supplies,107.59,E0914,Paid
EXP-008969,E1004,Sales,2025-07-20,Travel,28.45,E0946,Paid
EXP-009480,E1045,Sales,2025-07-20,Meals,172.02,E0986,Paid
EXP-009966,E1085,Sales,2025-07-20,Client entertainment,53.85,E0939,Paid
EXP-010420,E1136,Facilities,2025-07-20,Travel,145.89,E1121,Paid
EXP-010772,E1199,Facilities,2025-07-20,Client entertainment,64.23,E1121,Paid
EXP-010936,E0744,Operations,2025-07-20,Training,160.02,E0924,Paid
EXP-000581,E0108,Finance,2025-07-21,Accommodation,68.68,E0210,Paid
EXP-000626,E0114,Finance,2025-07-21,Accommodation,152.83,E0196,Paid
EXP-000793,E0145,Finance,2025-07-21,Meals,100.11,E0193,Paid
EXP-000828,E0156,Finance,2025-07-21,Supplies,19.35,E0207,Paid
EXP-001100,E0198,Finance,2025-07-21,Training,127.34,E0200,Paid
EXP-001356,E0252,Procurement,2025-07-21,Travel,66.79,E0280,Paid
EXP-001499,E0276,Procurement,2025-07-21,Training,61.99,E0001,Paid
EXP-001531,E0282,Procurement,2025-07-21,Meals,171.6,E0269,Paid
EXP-001860,E0340,Human Resources,2025-07-21,Accommodation,48.19,E0337,Paid
EXP-002020,E0371,Human Resources,2025-07-21,Travel,97.0,E0350,Paid
EXP-002250,E0411,IT,2025-07-21,Supplies,82.88,E0379,Paid
EXP-002528,E0465,IT,2025-07-21,Travel,11.32,E0379,Paid
EXP-002753,E0489,Operations,2025-07-21,Meals,152.49,E0930,Paid
EXP-002777,E0492,Operations,2025-07-21,Travel,33.77,E0900,Paid
EXP-003029,E0511,Operations,2025-07-21,Travel,11.51,E0898,Paid
EXP-003115,E0519,Operations,2025-07-21,Supplies,316.33,E0908,Paid
EXP-003534,E0552,Operations,2025-07-21,Supplies,129.44,E0911,Paid
EXP-004077,E0597,Operations,2025-07-21,Accommodation,127.5,E0910,Paid
EXP-004762,E0656,Operations,2025-07-21,Training,132.97,E0920,Paid
EXP-004979,E0677,Operations,2025-07-21,Travel,15.06,E0914,Paid
EXP-005994,E0766,Operations,2025-07-21,Travel,183.09,E0900,Paid
EXP-006397,E0798,Operations,2025-07-21,Meals,118.16,E0932,Paid
EXP-006699,E0824,Operations,2025-07-21,Supplies,44.22,E0930,Paid
EXP-006735,E0827,Operations,2025-07-21,Accommodation,23.04,E0915,Paid
EXP-006817,E0833,Operations,2025-07-21,Meals,63.06,E0925,Paid
EXP-007042,E0850,Operations,2025-07-21,Client entertainment,178.35,E0918,Paid
EXP-007103,E0855,Operations,2025-07-21,Client entertainment,15.84,E0925,Paid
EXP-007593,E0897,Operations,2025-07-21,Travel,20.04,E0935,Paid
EXP-007641,E0900,Operations,2025-07-21,Accommodation,39.13,E0935,Paid
EXP-007654,E0902,Operations,2025-07-21,Training,25.33,E0001,Paid
EXP-007916,E0921,Operations,2025-07-21,Client entertainment,140.72,E0916,Paid
EXP-008414,E0959,Sales,2025-07-21,Meals,201.26,E1052,Paid
EXP-008480,E0964,Sales,2025-07-21,Accommodation,121.66,E1105,Paid
EXP-008860,E0993,Sales,2025-07-21,Meals,369.09,E1048,Paid
EXP-009436,E1042,Sales,2025-07-21,Accommodation,83.63,E0965,Paid
EXP-009572,E1053,Sales,2025-07-21,Training,292.56,E0987,Paid
EXP-010155,E1100,Sales,2025-07-21,Client entertainment,36.63,E1058,Paid
EXP-010517,E1155,Facilities,2025-07-21,Client entertainment,136.49,E1121,Paid
EXP-010523,E1156,Facilities,2025-07-21,Client entertainment,153.85,E1121,Paid
EXP-000945,E0175,Finance,2025-07-22,Accommodation,48.54,E0195,Paid
EXP-001069,E0192,Finance,2025-07-22,Meals,48.03,E0205,Paid
EXP-001151,E0213,Procurement,2025-07-22,Meals,331.48,E0273,Paid
EXP-001228,E0229,Procurement,2025-07-22,Meals,100.32,E0272,Paid
EXP-002180,E0401,IT,2025-07-22,Client entertainment,122.4,E0379,Paid
EXP-002807,E0494,Operations,2025-07-22,Client entertainment,536.76,E0929,Paid
EXP-002933,E0502,Operations,2025-07-22,Client entertainment,125.68,E0901,Paid
EXP-003026,E0511,Operations,2025-07-22,Training,47.75,E0898,Paid
EXP-003030,E0512,Operations,2025-07-22,Travel,72.73,E0903,Paid
EXP-003216,E0526,Operations,2025-07-22,Meals,224.61,E0914,Paid
EXP-003320,E0536,Operations,2025-07-22,Client entertainment,145.0,E0910,Paid
EXP-003401,E0543,Operations,2025-07-22,Meals,51.76,E0914,Paid
EXP-005285,E0702,Operations,2025-07-22,Supplies,45.72,E0897,Paid
EXP-005407,E0716,Operations,2025-07-22,Travel,358.42,E0937,Paid
EXP-005775,E0746,Operations,2025-07-22,Supplies,61.41,E0930,Paid
EXP-006557,E0811,Operations,2025-07-22,Travel,39.04,E0926,Paid
EXP-006683,E0821,Operations,2025-07-22,Training,25.44,E0920,Paid
EXP-006691,E0824,Operations,2025-07-22,Client entertainment,202.18,E0930,Paid
EXP-007441,E0883,Operations,2025-07-22,Travel,207.06,E0898,Paid
EXP-007448,E0884,Operations,2025-07-22,Meals,153.66,E0901,Paid
EXP-007616,E0898,Operations,2025-07-22,Accommodation,59.95,E0903,Paid
EXP-008009,E0927,Operations,2025-07-22,Meals,70.32,E0907,Paid
EXP-008600,E0973,Sales,2025-07-22,Training,25.76,E0986,Paid
EXP-008954,E1003,Sales,2025-07-22,Travel,112.91,E1102,Paid
EXP-009525,E1050,Sales,2025-07-22,Travel,125.01,E1011,Paid
EXP-009536,E1051,Sales,2025-07-22,Training,174.02,E1084,Paid
EXP-009573,E1053,Sales,2025-07-22,Travel,53.85,E0987,Paid
EXP-009632,E1059,Sales,2025-07-22,Client entertainment,190.11,E1011,Paid
EXP-009735,E1066,Sales,2025-07-22,Supplies,158.89,E1052,Paid
EXP-010406,E1129,Facilities,2025-07-22,Training,63.5,E1121,Paid
EXP-000050,E0013,Finance,2025-07-23,Training,45.82,E0192,Paid
EXP-000178,E0035,Finance,2025-07-23,Supplies,245.37,E0190,Paid
EXP-000302,E0057,Finance,2025-07-23,Supplies,93.39,E0207,Paid
EXP-000589,E0109,Finance,2025-07-23,Client entertainment,93.16,E0197,Paid
EXP-000740,E0137,Finance,2025-07-23,Training,45.07,E0205,Paid
EXP-000925,E0173,Finance,2025-07-23,Supplies,211.35,E0202,Paid
EXP-001015,E0186,Finance,2025-07-23,Supplies,22.19,E0196,Paid
EXP-001021,E0187,Finance,2025-07-23,Accommodation,60.39,E0198,Paid
EXP-001191,E0220,Procurement,2025-07-23,Meals,121.16,E0268,Paid
EXP-001199,E0222,Procurement,2025-07-23,Meals,582.0,E0273,Paid
EXP-002236,E0409,IT,2025-07-23,Accommodation,72.42,E0379,Paid
EXP-002663,E0482,Operations,2025-07-23,Meals,176.28,E0919,Paid
EXP-002973,E0506,Operations,2025-07-23,Accommodation,261.95,E0899,Paid
EXP-003255,E0529,Operations,2025-07-23,Client entertainment,62.12,E0913,Paid
